"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_physiological_state","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","latitude","longitude","study_citation","study_url","study_source_citation"
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha serpentina","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha serpentina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723920",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Ceratitis capitata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Ceratitis | Ceratitis capitata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:24512 | EOL:723951",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha obliqua","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha obliqua","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725206",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha montei","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha montei","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725420",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha serpentina","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha serpentina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723920",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Ceratitis capitata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Ceratitis | Ceratitis capitata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:24512 | EOL:723951",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha obliqua","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha obliqua","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725206",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Opius bellus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius bellus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:12064905",,,,,,,"parasiteOf","Anastrepha montei","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha montei","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725420",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Triaspis stictostiba","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Triaspis | Triaspis stictostiba","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3716157 | EOL:16333493","UBERON:0000069","larval stage",,,,,"endoparasitoidOf","Bruchus rufimanus","Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Bruchus | Bruchus rufimanus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:4239 | GBIF:3262781 | GBIF:5752143","UBERON:0000069",,,,,,,,"Cox, M.L.. 2007. Supplement to Atlas of the Seed and Leaf Beetles of Britain and Ireland. Accessed at: http://www.brc.ac.uk/resources.htm","http://bioinfo.org.uk/html/b149340.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Perilitus gastrophysae","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Perilitus | Perilitus gastrophysae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772444 | EOL:16327246","UBERON:0000069","larval stage",,,,,"endoparasitoidOf","Gastrophysa viridula","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Gastrophysa | Gastrophysa viridula","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:7687858 | GBIF:4460724","UBERON:0000113",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Opius tafivallensis","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius tafivallensis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:16328457",,,,,,,"parasiteOf","Gerrhoceras","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Gerrhoceras","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79678",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Opius tafivallensis","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius tafivallensis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:16328457",,,,,,,"parasiteOf","Gerrhoceras","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Gerrhoceras","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79678",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Opius hirtus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius hirtus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:16328456",,,,,,,"parasiteOf","Anastrepha","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Opius hirtus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Opius | Opius hirtus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:72936 | EOL:16328456",,,,,,,"parasiteOf","Anastrepha","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Bracon erraticus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Bracon | Bracon erraticus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:73206 | EOL:3769073","UBERON:0000069","larval stage",,,,,"parasiteOf","Tetramesa hyalipennis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eurytomidae | Tetramesa | Tetramesa hyalipennis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:692 | EOL:721 | EOL:14183 | EOL:854213","UBERON:0000069",,,,,,54.75844,-2.69531,"Dawah, H. A., B. A. Hawkins, and M. F. Claridge. 1995. Structure of the Parasitoid Communities of Grass-Feeding Chalcid Wasps. Journal of Animal Ecology 64:708–720.","https://doi.org/10.2307/5850","Brose, U. et al., 2005. Body sizes of consumers and their resources. Ecology 86:2545. Available from doi:10.1890/05-0379 ."
"Bracon erraticus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Bracon | Bracon erraticus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:73206 | EOL:3769073","UBERON:0000069","larval stage",,,,,"endoparasitoidOf","Gastrophysa viridula","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Gastrophysa | Gastrophysa viridula","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:7687858 | GBIF:4460724","UBERON:0000069",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Pambolus biglumis","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Pambolus | Pambolus biglumis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3774517 | EOL:3774519","UBERON:0000069","larval stage",,,,,"parasitoidOf","Cryptocephalus fulvus","Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Cryptocephalus | Cryptocephalus fulvus","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:4239 | GBIF:1048649 | GBIF:6097746","UBERON:0000069",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Urosigalphus bruchi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Urosigalphus | Urosigalphus bruchi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773325 | EOL:3773327","UBERON:0000069","larval stage",,,,,"parasitoidOf","Callosobruchus chinensis","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Callosobruchus | Callosobruchus chinensis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:1047339 | GBIF:1047341",,,,,,,,,"Cox, M.L.. 2007. Supplement to Atlas of the Seed and Leaf Beetles of Britain and Ireland. Accessed at: http://www.brc.ac.uk/resources.htm","http://bioinfo.org.uk/html/b149340.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Perilitus foveolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Perilitus | Perilitus foveolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772444 | EOL:3772446","UBERON:0000113","post-juvenile adult stage",,,,,"endoparasitoidOf","Timarcha goettingensis","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Timarcha | Timarcha goettingensis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:1048627 | GBIF:4460441",,,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Perilitus foveolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Perilitus | Perilitus foveolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772444 | EOL:3772446","UBERON:0000069","larval stage",,,,,"endoparasitoidOf","Timarcha tenebricosa","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Timarcha | Timarcha tenebricosa","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:1048627 | GBIF:4460356","UBERON:0000113",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Meteorus brevicauda","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Meteorus | Meteorus brevicauda","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3770688 | EOL:3770700",,,,,,,"parasitoidOf","Zeugophora subspinosa","Animalia | Arthropoda | Insecta | Coleoptera | Megalopodidae | Zeugophora | Zeugophora subspinosa","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:4740 | GBIF:1047282 | GBIF:4460850","UBERON:0000069",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Bracon guttiger","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Bracon | Bracon guttiger","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:73206 | EOL:3769046","UBERON:0000069","larval stage",,,,,"endoparasitoidOf","Gastrophysa viridula","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Gastrophysa | Gastrophysa viridula","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:7687858 | GBIF:4460724","UBERON:0000069",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Bracon guttiger","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Bracon | Bracon guttiger","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:73206 | EOL:3769046","UBERON:0000069","larval stage",,,,,"parasitoidOf","Phaedon cochleariae","Animalia | Arthropoda | Insecta | Coleoptera | Chrysomelidae | Phaedon | Phaedon cochleariae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:7780 | GBIF:8083729 | GBIF:4459680","UBERON:0000069",,,,,,,,"Cox, M.L.. 2007. Atlas of the Seed and Leaf Beetles of Britain and Ireland. Pisces Publications. Accessed at: http://www.naturebureau.co.uk/shop/books/seedandleafbeetles.html","http://bioinfo.org.uk/html/b149187.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Bracon praecox","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Bracon | Bracon praecox","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:73206 | EOL:3769222","UBERON:0000069","larval stage",,,,,"parasitoidOf","Bruchus atomarius","Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Bruchus | Bruchus atomarius","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:4239 | GBIF:3262781 | GBIF:5752158",,,,,,,,,"Cox, M.L.. 2007. Supplement to Atlas of the Seed and Leaf Beetles of Britain and Ireland. Accessed at: http://www.brc.ac.uk/resources.htm","http://bioinfo.org.uk/html/b149340.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Doryctobracon zeteki","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon zeteki","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329370",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
